latitude	longitude	city	state
41.547564	-73.02435	Waterbury	Connecticut
41.547579	-72.634415	Middletown	Connecticut
41.547744	-81.562897	Cleveland	Ohio
41.547907	-81.610335	Bratenahl	Ohio
41.548584	-81.575897	Cleveland	Ohio
41.549333	-81.566365	Cleveland	Ohio
41.549388	-81.565532	Cleveland	Ohio
41.549818	-73.047553	Waterbury	Connecticut
41.549911	-87.582877	Lynwood	Illinois
41.549973	-72.822392	Meriden	Connecticut
41.550191	-87.421943	Griffith	Indiana
41.550356	-72.834521	Meriden	Connecticut
41.550556	-87.709427	Hazel Crest	Illinois
41.55061	-81.60274	Cleveland	Ohio
41.550961	-73.02256	Waterbury	Connecticut
41.550963	-73.05433	Waterbury	Connecticut
41.551069	-87.800671	Tinley Park	Illinois
41.551211	-81.558186	Cleveland	Ohio
41.55162	-87.74031	Country Club Hills	Illinois
41.55162	-87.74033	Country Club Hills	Illinois
41.55162	-87.74034	Country Club Hills	Illinois
41.55162	-87.74035	Country Club Hills	Illinois
41.55163	-87.74026	Country Club Hills	Illinois
41.55163	-87.74028	Country Club Hills	Illinois
41.55163	-87.74031	Country Club Hills	Illinois
41.55163	-87.74033	Country Club Hills	Illinois
41.55163	-87.74034	Country Club Hills	Illinois
41.55164	-87.74032	Country Club Hills	Illinois
41.55165	-87.74031	Country Club Hills	Illinois
41.55166	-87.74026	Country Club Hills	Illinois
41.55166	-87.74027	Country Club Hills	Illinois
41.55166	-87.7403	Country Club Hills	Illinois
41.55166	-87.74032	Country Club Hills	Illinois
41.55167	-87.74025	Country Club Hills	Illinois
41.55167	-87.74026	Country Club Hills	Illinois
41.55167	-87.74027	Country Club Hills	Illinois
41.55168	-87.74027	Country Club Hills	Illinois
41.55168	-87.74028	Country Club Hills	Illinois
41.55169	-87.74034	Country Club Hills	Illinois
41.551944	-73.050446	Waterbury	Connecticut
41.551967	-87.432518	Highland	Indiana
41.552055	-72.665219	Middletown	Connecticut
41.552195	-73.024927	Waterbury	Connecticut
41.552275	-95.925874		Iowa
41.55233	-73.028745	Waterbury	Connecticut
41.552589	-87.822952	Tinley Park	Illinois
41.552963	-81.589755	Cleveland	Ohio
41.553041	-87.641186	Homewood	Illinois
41.553253	-72.896224	Cheshire	Connecticut
41.553424	-87.64028	Glenwood	Illinois
41.553647	-73.020775	Waterbury	Connecticut
41.554198	-73.047051	Waterbury	Connecticut
41.554207	-87.417671	Griffith	Indiana
41.554829	-81.57898	Cleveland	Ohio
41.554829	-81.597625	Bratenahl	Ohio
41.554861	-73.007066	Waterbury	Connecticut
41.55503	-72.923263	Cheshire	
41.555135	-81.576068	Cleveland	Ohio
41.555258	-87.687253	Homewood	Illinois
41.555466	-81.529678	Euclid	Ohio
41.555472	-81.594218	Bratenahl	Ohio
41.555833	-72.878434	Cheshire	Connecticut
41.555986	-81.524516	Richmond Heights	Ohio
41.556067	-72.92034	Cheshire	
41.55619	-73.02989	Waterbury	Connecticut
41.55621	-73.02969	Waterbury	Connecticut
41.556407	-81.551409	Cleveland	Ohio
41.55647	-72.971646	Wolcott	Connecticut
41.556578	-72.902247	Cheshire	Connecticut
41.55662	-87.176741	Portage	Indiana
41.556701	-72.741309	Middletown	Connecticut
41.556769	-83.560103	Rossford	Ohio
41.556807	-81.504533	Richmond Heights	Ohio
41.55746	-87.70727	Country Club Hills	Illinois
41.55768	-72.65543	Middletown	Connecticut
41.558349	-81.504649	Richmond Heights	Ohio
41.558434	-93.902706	Waukee	Iowa
41.558602	-81.548036	Cleveland	Ohio
41.558909	-72.881679	Cheshire	Connecticut
41.559195	-81.449199	Highland Heights	Ohio
41.55942	-72.65312	Middletown	Connecticut
41.559453	-73.047365	Waterbury	Connecticut
41.559517	-72.879817	Cheshire	Connecticut
41.559532	-73.047403	Waterbury	Connecticut
41.560125	-87.193537	Portage	Indiana
41.560787	-83.596007	Perrysburg	Ohio
41.560902	-81.546461	Euclid	Ohio
41.56113	-87.71373	Country Club Hills	Illinois
41.561741	-87.740505	Country Club Hills	Illinois
41.562279	-81.589286	Cleveland	Ohio
41.56229	-87.66902	Homewood	Illinois
41.562529	-90.606766	Davenport	Iowa
41.563598	-81.572356	Cleveland	Ohio
41.564354	-93.783596	West Des Moines	Iowa
41.564629	-72.602492	Portland	Connecticut
41.565124	-74.077803		New York
41.565179	-81.544216	Euclid	Ohio
41.565194	-81.574885	Cleveland	Ohio
41.5656	-87.712499	Country Club Hills	Illinois
41.565864	-87.70045	Hazel Crest	Illinois
41.565964	-83.57321	Rossford	Ohio
41.565989	-81.481391	Highland Heights	Ohio
41.566012	-83.687309	Maumee	Ohio
41.566283	-81.58117	Cleveland	Ohio
41.566303	-81.448578	Highland Heights	Ohio
41.567278	-73.853451	Myers Corner	New York
41.567793	-83.468999		Ohio
41.56798	-81.535838	Euclid	Ohio
41.568093	-81.447067	Mayfield	Ohio
41.568267	-90.570475	Davenport	Iowa
41.56848	-81.55359	Cleveland	Ohio
41.568678	-81.572255	Cleveland	Ohio
41.56894	-81.498316	Richmond Heights	Ohio
41.569431	-73.825699	Town of East Fishkill	New York
41.569562	-72.160185	Fitchville	Connecticut
41.569676	-81.569246	Cleveland	Ohio
41.570065	-71.517492	North Kingstown	Rhode Island
41.570563	-73.596798	Village of Pawling	New York
41.570896	-81.504104	Richmond Heights	Ohio
41.571812	-73.041163	Waterbury	Connecticut
41.572245	-87.022645	Chesterton	Indiana
41.572315	-87.071453		Indiana
41.572339	-87.451736	Hammond	Indiana
41.572418	-81.562515	Cleveland	Ohio
41.572475	-72.605096	Portland	Connecticut
41.574385	-81.553996	Cleveland	Ohio
41.575036	-93.799648	West Des Moines	Iowa
41.575077	-87.508322	Hammond	Indiana
41.575332	-87.745845	Oak Forest	Illinois
41.575647	-109.266643	Rock Springs	Wyoming
41.575661	-72.654676	Cromwell	Connecticut
41.575759	-73.043925	Waterbury	Connecticut
41.577399	-87.747488	Oak Forest	Illinois
41.577848	-81.553529	Cleveland	Ohio
41.57785	-72.870616	Southington	Connecticut
41.578161	-73.052509	Waterbury	Connecticut
41.578545	-87.727656	Country Club Hills	Illinois
41.578861	-87.58363		Illinois
41.578904	-87.069272		Indiana
41.579013	-87.508593	Hammond	Indiana
41.579099	-73.05311	Waterbury	Connecticut
41.579411	-87.180336	Portage	Indiana
41.579856	-87.651229	East Hazel Crest	Illinois
41.579	-87.608045	Thornton	Illinois
41.580331	-81.547347	Cleveland	Ohio
41.580387	-87.791756	Tinley Park	Illinois
41.580667	-87.587717	South Holland	Illinois
41.580948	-71.503595	North Kingstown	Rhode Island
41.581575	-87.111739	Chesterton	Indiana
41.581937	-81.537726	Euclid	Ohio
41.581976	-81.537375	Euclid	Ohio
41.582056	-87.698253	Hazel Crest	Illinois
41.582102	-83.567282	Rossford	Ohio
41.582645	-87.696387	Hazel Crest	Illinois
41.582688	-93.588769	Des Moines	Iowa
41.582702	-83.698825		Ohio
41.582805	-72.048762	Norwich	Connecticut
41.583421	-73.050048	Waterbury	Connecticut
41.583457	-81.535806	Euclid	Ohio
41.583458	-87.5052	Hammond	Indiana
41.583906	-81.360005	Kirtland	Ohio
41.584355	-87.683291	Hazel Crest	Illinois
41.58437	-87.7159	Country Club Hills	Illinois
41.5843	-87.71606	Country Club Hills	Illinois
41.584857	-87.733261	Country Club Hills	Illinois
41.585084	-88.161812	Joliet	Illinois
41.585272	-81.486157	Willoughby Hills	Ohio
41.585599	-81.537931	Euclid	Ohio
41.585963	-87.786869	Tinley Park	Illinois
41.586218	-87.550802	Lansing	Illinois
41.586407	-72.72321	Middletown	Connecticut
41.587125	-87.712342	Markham	Illinois
41.587439	-93.743814	West Des Moines	Iowa
41.587471	-81.551947	Cleveland	Ohio
41.588118	-81.535752	Euclid	Ohio
41.58836	-84.213857		Ohio
41.588463	-75.651605	Scott Township	Pennsylvania
41.58849	-81.52643	Euclid	Ohio
41.588688	-81.520586	Euclid	Ohio
41.589015	-81.522956	Euclid	Ohio
41.589336	-87.681484	Markham	Illinois
41.589954	-93.767082	West Des Moines	Iowa
41.59059	-83.722246		Ohio
41.591135	-87.565231	Calumet City	Illinois
41.5911	-81.54963	Euclid	Ohio
41.591312	-81.518022	Euclid	Ohio
41.591462	-81.488819	Euclid	Ohio
41.591706	-81.481301	Wickliffe	Ohio
41.591841	-83.682864	Maumee	Ohio
41.59184	-81.53489	Euclid	Ohio
41.59186	-81.53488	Euclid	Ohio
41.5919	-81.53485	Euclid	Ohio
41.59204	-81.53498	Euclid	Ohio
41.5921	-81.53481	Euclid	Ohio
41.5921	-81.53488	Euclid	Ohio
41.592312	-81.540616	Euclid	Ohio
41.592734	-93.701644	Des Moines	Iowa
41.592812	-87.223326	Gary	Indiana
41.593628	-81.493116	Euclid	Ohio
41.593976	-81.486396	Wickliffe	Ohio
41.59412	-93.527851	Pleasant Hill	Iowa
41.594157	-81.515149	Euclid	Ohio
41.594568	-83.654604	Toledo	Ohio
41.59475	-93.650382	Des Moines	Iowa
41.594887	-81.504657	Euclid	Ohio
41.595147	-81.48714	Wickliffe	Ohio
41.596314	-72.691426	Middletown	Connecticut
41.596512	-81.486957	Wickliffe	Ohio
41.596999	-87.526642	Calumet City	Illinois
41.597242	-81.519841	Euclid	Ohio
41.597345	-93.760195	West Des Moines	Iowa
41.598038	-81.499935	Euclid	Ohio
41.598338	-87.506688	Hammond	Indiana
41.598344	-81.507803	Euclid	Ohio
41.598423	-81.505327	Euclid	Ohio
41.598459	-81.505199	Euclid	Ohio
41.598507	-87.500206	Hammond	Indiana
41.599189	-84.004363		Ohio
41.599231	-87.661688	Harvey	Illinois
41.599963	-87.562661	Calumet City	Illinois
41.600117	-87.697868	Markham	Illinois
41.600362	-87.603431	South Holland	Illinois
41.600877	-81.50412	Euclid	Ohio
41.600915	-81.520848	Euclid	Ohio
41.600948	-87.70119	Markham	Illinois
41.601232	-83.549115	Northwood	Ohio
41.601835	-81.502993	Euclid	Ohio
41.602532	-83.549161	Northwood	Ohio
41.602764	-87.58942	South Holland	Illinois
41.60291	-93.734289	Clive	Iowa
41.6034	-87.7275		Illinois
41.604032	-87.582489	South Holland	Illinois
41.604044	-81.529774	Euclid	Ohio
41.604285	-87.583278	South Holland	Illinois
41.60465	-72.666312	Cromwell	Connecticut
41.606119	-93.750225	Clive	Iowa
41.606366	-81.492444	Euclid	Ohio
41.606387	-87.346995	Gary	Indiana
41.606749	-93.674034	Des Moines	Iowa
41.606864	-87.849678	Orland Park	Illinois
41.607315	-72.703584	Cromwell	Connecticut
41.607426	-81.469284	Wickliffe	Ohio
41.607683	-70.991701	Dartmouth	Massachusetts
41.608154	-87.698968	Markham	Illinois
41.608263	-70.991733	Dartmouth	Massachusetts
41.608565	-87.10924	Burns Harbor	Indiana
41.609111	-87.364725	Gary	Indiana
41.610415	-81.456294	Wickliffe	Ohio
41.610451	-81.520492	Euclid	Ohio
41.610667	-81.509011	Euclid	Ohio
41.610676	-87.578951	Dolton	Illinois
41.611017	-83.612473	Toledo	Ohio
41.611294	-83.728988		Ohio
41.611712	-93.716749	Windsor Heights	Iowa
41.611819	-81.498771	Euclid	Ohio
41.611942	-87.689322	Markham	Illinois
41.61229	-87.864052	Orland Park	Illinois
41.612549	-81.517265	Euclid	Ohio
41.613657	-87.426342	Gary	Indiana
41.614024	-81.482944	Wickliffe	Ohio
41.614586	-93.679776	Des Moines	Iowa
41.615164	-83.689147		Ohio
41.6157	-87.84843	Orland Park	Illinois
41.616107	-81.468791	Wickliffe	Ohio
41.616365	-87.579858	Dolton	Illinois
41.616429	-81.490205	Euclid	Ohio
41.616508	-83.696786	Toledo	Ohio
41.616919	-74.577268	Rock Hill	New York
41.616985	-87.513718	Hammond	Indiana
41.617109	-73.065765	Watertown	Connecticut
41.617883	-71.239489	Portsmouth	Rhode Island
41.618397	-72.888705	Southington	Connecticut
41.618607	-81.50316	Euclid	Ohio
41.618873	-87.581418	Dolton	Illinois
41.619116	-81.466072	Wickliffe	Ohio
41.619228	-83.614025	Toledo	Ohio
41.619835	-74.083095	Wallkill	New York
41.619855	-81.473898	Wickliffe	Ohio
41.620229	-87.612124	South Holland	Illinois
41.620293	-87.486494	East Chicago	Indiana
41.620486	-81.494202	Euclid	Ohio
41.62125	-72.73384	Berlin	Connecticut
41.621454	-87.642715	Harvey	Illinois
41.621522	-83.612935	Toledo	Ohio
41.621528	-83.625274	Toledo	Ohio
41.622502	-70.916117	New Bedford	Massachusetts
41.622597	-81.436537	Willoughby	Ohio
41.622789	-74.079882	Town of Plattekill	New York
41.622823	-87.67489	Harvey	Illinois
41.622851	-83.633312	Toledo	Ohio
41.623231	-87.589327	Dolton	Illinois
41.623726	-70.946487	New Bedford	Massachusetts
41.623809	-87.546216	Calumet City	Illinois
41.624045	-73.941231	Village of Wappingers Falls	New York
41.624089	-87.630842	Dolton	Illinois
41.625093	-83.630545	Toledo	Ohio
41.625124	-74.594368	Rock Hill	New York
41.625485	-70.956193	Dartmouth	Massachusetts
41.625618	-87.50774	Hammond	Indiana
41.626003	-81.35927	Kirtland	Ohio
41.626064	-83.634348	Toledo	Ohio
41.626371	-81.452164	Eastlake	Ohio
41.627107	-83.542569	Toledo	Ohio
41.627277	-87.578674	Calumet City	Illinois
41.627307	-93.67723	Des Moines	Iowa
41.627308	-70.995201	Dartmouth	Massachusetts
41.628221	-87.597834	Dolton	Illinois
41.628832	-87.685082	Posen	Illinois
41.629099	-87.615316	Dolton	Illinois
41.629109	-71.006661	Dartmouth	Massachusetts
41.629327	-87.85031	Orland Park	Illinois
41.631217	-81.477324	Willowick	Ohio
41.631869	-83.719401	Holland	Ohio
41.631933	-71.484862	East Greenwich	Rhode Island
41.633133	-83.589828	Toledo	Ohio
41.633329	-81.433297	Willoughby	Ohio
41.633973	-73.919228		New York
41.634379	-81.375347	Waite Hill	Ohio
41.634424	-81.473575	Willowick	Ohio
41.634434	-70.943215	New Bedford	Massachusetts
41.634996	-71.457176	North Kingstown	Rhode Island
41.637646	-71.458539	Warwick	Rhode Island
41.638336	-87.005		Indiana
41.639343	-83.61835	Toledo	Ohio
41.64008	-83.5842	Toledo	Ohio
41.640671	-81.451794	Eastlake	Ohio
41.641056	-72.758753	Kensington	Connecticut
41.641252	-87.706116	Robbins	Illinois
41.643477	-72.468286	Terramuggus	
41.643584	-83.630715	Toledo	Ohio
41.643832	-87.560154	Burnham	Illinois
41.644421	-71.464306	Warwick	Rhode Island
41.644622	-70.987686	Dartmouth	Massachusetts
41.647166	-83.692504	Toledo	Ohio
41.647426	-72.727013	Berlin	Connecticut
41.647714	-83.62599	Toledo	Ohio
41.648792	-86.982535		Indiana
41.648861	-81.412374	Willoughby	Ohio
41.64929	-93.671186	Des Moines	Iowa
41.649642	-83.575121	Toledo	Ohio
41.650608	-70.299491	Hyannis	Massachusetts
41.650948	-81.415228	Willoughby	Ohio
41.651323	-72.733989	Newington	Connecticut
41.651426	-83.615857	Toledo	Ohio
41.651722	-83.603143	Toledo	Ohio
41.652351	-70.955464	New Bedford	Massachusetts
41.652647	-83.621263	Toledo	Ohio
41.652997	-83.636028	Toledo	Ohio
41.653092	-72.921152	Bristol	Connecticut
41.653298	-91.538401	Iowa City	Iowa
41.653508	-83.646403	Toledo	Ohio
41.653586	-83.616772	Toledo	Ohio
41.653628	-87.736664	Crestwood	Illinois
41.65373	-83.606371	Toledo	Ohio
41.653872	-72.735831	Newington	Connecticut
41.654401	-83.600159	Toledo	Ohio
41.654558	-71.451513	East Greenwich	Rhode Island
41.654682	-83.576252	Toledo	Ohio
41.654741	-72.776278	New Britain	Connecticut
41.654971	-83.619595	Toledo	Ohio
41.654983	-83.603147	Toledo	Ohio
41.656168	-70.981817	Dartmouth	Massachusetts
41.656172	-83.603721	Toledo	Ohio
41.65632	-87.586389	Chicago	Illinois
41.656531	-86.958008		Indiana
41.657135	-81.356649	Mentor	Ohio
41.657169	-83.620252	Toledo	Ohio
41.657568	-83.626692	Toledo	Ohio
41.658111	-72.759034	New Britain	Connecticut
41.658439	-83.619902	Toledo	Ohio
41.658889	-83.621028	Toledo	Ohio
41.65966	-72.850005	Plainville	Connecticut
41.659927	-72.905635	Bristol	Connecticut
41.660032	-83.62737	Ottawa Hills	Ohio
41.660235	-75.605769	Clifford Township	Pennsylvania
41.660403	-87.662548	Calumet Park	Illinois
41.661049	-72.77699	New Britain	Connecticut
41.661118	-83.616467	Toledo	Ohio
41.661136	-74.078256	Town of Plattekill	New York
41.661501	-72.726269	Newington	Connecticut
41.661636	-86.876972	Michigan City	Indiana
41.661716	-72.622264	Glastonbury	Connecticut
41.661854	-87.73817	Alsip	Illinois
41.662305	-72.805039	New Britain	Connecticut
41.662821	-83.607893	Toledo	Ohio
41.662902	-72.770066	New Britain	Connecticut
41.663531	-70.943729	New Bedford	Massachusetts
41.663871	-72.722449	Newington	Connecticut
41.664082	-72.723669	Newington	Connecticut
41.66416	-87.66265	Calumet Park	Illinois
41.664679	-71.501825	West Warwick	Rhode Island
41.665158	-83.600584	Toledo	Ohio
41.66541	-70.3154	Hyannis	Massachusetts
41.665963	-87.630507	Chicago	Illinois
41.666107	-71.499847	Warwick	Rhode Island
41.666513	-74.089245	Town of Plattekill	New York
41.667729	-72.774811	New Britain	Connecticut
41.667866	-87.660433	Calumet Park	Illinois
41.667883	-70.293658	Hyannis	Massachusetts
41.668110	-70.904182	Acushnet	Massachusetts
41.668551	-87.754465	Alsip	Illinois
41.668672	-70.26838	Hyannis	Massachusetts
41.669251	-87.757873	Alsip	Illinois
41.669587	-81.37552	Mentor	Ohio
41.670066	-72.816659	New Britain	Connecticut
41.670224	-71.483828	Warwick	Rhode Island
41.670396	-87.760589	Alsip	Illinois
41.671576	-93.566045	Ankeny	Iowa
41.671615	-83.585789	Toledo	Ohio
41.671728	-87.625635	Chicago	Illinois
41.674516	-86.284731	South Bend	Indiana
41.675025	-83.60226	Toledo	Ohio
41.675174	-88.179438	Naperville	Illinois
41.675468	-73.901689	City of Poughkeepsie	New York
41.675755	-83.622697	Toledo	Ohio
41.676041	-74.670763		New York
41.676426	-87.62315	Chicago	Illinois
41.677721	-83.591585	Toledo	Ohio
41.677933	-83.616697	Toledo	Ohio
41.678307	-83.574814	Toledo	Ohio
41.678555	-87.6645	Chicago	Illinois
41.678558	-87.664518	Chicago	Illinois
41.678566	-87.664523	Chicago	Illinois
41.678743	-72.712217	Newington	Connecticut
41.679104	-87.643915	Chicago	Illinois
41.679177	-81.35695	Mentor	Ohio
41.680626	-86.100399	Mishawaka	Indiana
41.680947	-90.111391		Illinois
41.681157	-87.662285	Chicago	Illinois
41.681438	-88.086504	Bolingbrook	Illinois
41.681648	-72.654909	Rocky Hill	Connecticut
41.682136	-72.772121	New Britain	Connecticut
41.683271	-70.326498	Barnstable	Massachusetts
41.68327	-81.240127		Ohio
41.683335	-81.354363	Mentor	Ohio
41.683533	-83.597027	Toledo	Ohio
41.683588	-87.637535	Chicago	Illinois
41.684701	-87.611623	Chicago	Illinois
41.68555	-86.060646		Indiana
41.685699	-88.384333	Oswego	Illinois
41.686032	-88.251568	Aurora	Illinois
41.686218	-72.790363	New Britain	Connecticut
41.686223	-71.417169	Warwick	Rhode Island
41.68623	-73.880855		New York
41.686361	-87.600546	Chicago	Illinois
41.686658	-88.141885	Bolingbrook	Illinois
41.686921	-87.60028	Chicago	Illinois
41.687268	-87.600304	Chicago	Illinois
41.687413	-87.703339	Chicago	Illinois
41.6877	-96.308297		Nebraska
41.688283	-87.667267	Chicago	Illinois
41.688302	-87.599261	Chicago	Illinois
41.68856	-87.633141	Chicago	Illinois
41.68902	-83.55176	Toledo	Ohio
41.689131	-87.678862	Chicago	Illinois
41.689144	-83.65325	Toledo	Ohio
41.689452	-83.638714	Toledo	Ohio
41.689495	-86.281026	South Bend	Indiana
41.689775	-81.35101	Mentor	Ohio
41.690107	-71.504546	West Warwick	Rhode Island
41.690528	-70.93889	New Bedford	Massachusetts
41.690961	-72.765129	New Britain	Connecticut
41.691608	-81.383687	Mentor	Ohio
41.692139	-72.725166	Newington	Connecticut
41.692163	-73.901416	Arlington	New York
41.692302	-73.889536	Arlington	New York
41.69236	-87.60218	Chicago	Illinois
41.692742	-83.635179	Toledo	Ohio
41.692773	-83.641857	Toledo	Ohio
41.693327	-71.498269	Warwick	Rhode Island
41.694633	-71.516831	West Warwick	Rhode Island
41.695142	-88.051233	Bolingbrook	Illinois
41.695278	-81.302471	Mentor	Ohio
41.695416	-87.782346	Worth	Illinois
41.695528	-71.518165	West Warwick	Rhode Island
41.695942	-87.785188	Worth	Illinois
41.696392	-92.463381		Iowa
41.696714	-87.713031	Chicago	Illinois
41.697104	-73.909651	City of Poughkeepsie	New York
41.697212	-88.187441	Naperville	Illinois
41.697427	-73.910796	City of Poughkeepsie	New York
41.698204	-87.644793	Chicago	Illinois
41.69833	-87.612723	Chicago	Illinois
41.698348	-72.75779	Newington	Connecticut
41.698428	-72.769652	New Britain	Connecticut
41.698441	-87.643596	Chicago	Illinois
41.69865	-73.934144	City of Poughkeepsie	New York
41.699432	-71.47546	Warwick	Rhode Island
41.701382	-87.644651	Chicago	Illinois
41.701441	-87.787762	Chicago Ridge	Illinois
41.702144	-71.446195	Warwick	Rhode Island
41.702151	-83.655068	Toledo	Ohio
41.702931	-71.252888	Bristol	Rhode Island
41.703047	-83.658736	Toledo	Ohio
41.703517	-71.492062	Warwick	Rhode Island
41.703723	-73.940278	City of Poughkeepsie	New York
41.704866	-73.928423	City of Poughkeepsie	New York
41.704872	-88.111053	Bolingbrook	Illinois
41.70488	-81.317843	Mentor	Ohio
41.705198	-88.274748	Oswego	Illinois
41.706418	-87.722013	Oak Lawn	Illinois
41.70678	-87.678392	Chicago	Illinois
41.706934	-73.91302	City of Poughkeepsie	New York
41.708103	-88.023423	Woodridge	Illinois
41.708297	-87.622701	Chicago	Illinois
41.708442	-90.023696		Illinois
41.708838	-87.653309	Chicago	Illinois
41.709515	-87.531717	Chicago	Illinois
41.709545	-88.445175	Yorkville	Illinois
41.709692	-87.591982	Chicago	Illinois
41.710666	-88.121183	Naperville	Illinois
41.710963	-88.311954	Oswego	Illinois
41.711079	-87.682739	Chicago	Illinois
41.711609	-88.314421	Oswego	Illinois
41.712127	-87.599728	Chicago	Illinois
41.712128	-72.764683	New Britain	Connecticut
41.712423	-87.801066	Bridgeview	Illinois
41.712797	-87.648794	Chicago	Illinois
41.71339	-87.608502	Chicago	Illinois
41.713528	-87.615623	Chicago	Illinois
41.71356	-87.615034	Chicago	Illinois
41.713638	-87.614879	Chicago	Illinois
41.713671	-87.615464	Chicago	Illinois
41.714039	-73.924484	City of Poughkeepsie	New York
41.714212	-87.643511	Chicago	Illinois
41.714406	-73.358079	Warren	
41.715032	-87.605729	Chicago	Illinois
41.715117	-71.472774	Warwick	Rhode Island
41.715292	-87.572237	Chicago	Illinois
41.715973	-87.647212	Chicago	Illinois
41.717375	-74.068616	Town of New Paltz	New York
41.71745	-73.850458		New York
41.717795	-87.623895	Chicago	Illinois
41.717869	-87.801113	Bridgeview	Illinois
41.718304	-87.774875	Oak Lawn	Illinois
41.718404	-88.001947	Darien	Illinois
41.71873	-71.475204	Warwick	Rhode Island
41.719045	-71.482866	Warwick	Rhode Island
41.719507	-87.612972	Chicago	Illinois
41.719643	-71.491711	West Warwick	Rhode Island
41.719859	-88.217913	Naperville	Illinois
41.720304	-72.647893	Wethersfield	Connecticut
41.720369	-72.647686	Wethersfield	Connecticut
41.720401	-71.528247	West Warwick	Rhode Island
41.720781	-87.780154	Oak Lawn	Illinois
41.720819	-87.685607	Evergreen Park	Illinois
41.720956	-87.664972	Chicago	Illinois
41.721184	-87.583814	Chicago	Illinois
41.721228	-71.464154	Warwick	Rhode Island
41.7213	-71.524832	West Warwick	Rhode Island
41.721619	-88.166916	Naperville	Illinois
41.722013	-87.65231	Chicago	Illinois
41.722434	-72.204167	Willimantic	
41.723568	-71.441551	Warwick	Rhode Island
41.723761	-88.418698	Montgomery	Illinois
41.724249	-87.623881	Chicago	Illinois
41.724363	-87.597739	Chicago	Illinois
41.724901	-83.497341	Toledo	Ohio
41.724926	-87.597075	Chicago	Illinois
41.725108	-87.626916	Chicago	Illinois
41.725206	-74.385858	Village of Ellenville	New York
41.725263	-88.246985	Aurora	Illinois
41.725616	-87.640892	Chicago	Illinois
41.72577	-71.435743	Warwick	Rhode Island
41.726032	-72.692748	Hartford	Connecticut
41.726108	-88.018097	Woodridge	Illinois
41.726238	-71.439474	Warwick	Rhode Island
41.726363	-87.624263	Chicago	Illinois
41.726442	-88.279491	Aurora	Illinois
41.726832	-87.983525	Darien	Illinois
41.726833	-88.25365	Aurora	Illinois
41.726836	-88.25365	Aurora	Illinois
41.726837	-88.25365	Aurora	Illinois
41.726846	-88.253627	Aurora	Illinois
41.726847	-88.253667	Aurora	Illinois
41.726848	-88.253647	Aurora	Illinois
41.726849	-88.253637	Aurora	Illinois
41.726857	-88.253677	Aurora	Illinois
41.726858	-88.253639	Aurora	Illinois
41.726863	-88.253634	Aurora	Illinois
41.726863	-88.253651	Aurora	Illinois
41.726867	-88.253632	Aurora	Illinois
41.72686	-88.253731	Aurora	Illinois
41.726877	-88.253668	Aurora	Illinois
41.726886	-88.253555	Aurora	Illinois
41.726887	-88.25362	Aurora	Illinois
41.726891	-88.253614	Aurora	Illinois
41.726896	-88.253606	Aurora	Illinois
41.726901	-88.253593	Aurora	Illinois
41.726909	-88.253596	Aurora	Illinois
41.726914	-88.253663	Aurora	Illinois
41.726933	-88.253706	Aurora	Illinois
41.726943	-88.253681	Aurora	Illinois
41.727046	-87.686242	Evergreen Park	Illinois
41.727275	-87.602456	Chicago	Illinois
41.728399	-87.741713	Oak Lawn	Illinois
41.728676	-86.295468	South Bend	Indiana
41.729024	-87.797612	Bridgeview	Illinois
41.729075	-72.623212	East Hartford	Connecticut
41.729667	-81.287557	Grand River	Ohio
41.730078	-87.726874	Hometown	Illinois
41.730713	-87.684141	Chicago	Illinois
41.730967	-75.676247	Harford	Pennsylvania
41.731483	-88.304875	Montgomery	Illinois
41.73152	-75.537285		Pennsylvania
41.731584	-87.625657	Chicago	Illinois
41.731611	-88.304647	Montgomery	Illinois
41.731839	-72.677113	Hartford	Connecticut
41.732128	-72.682793	Hartford	Connecticut
41.732242	-71.429272	Warwick	Rhode Island
41.732526	-87.996192		Illinois
41.733034	-74.379669	Town of Wawarsing	New York
41.733338	-71.429137	Warwick	Rhode Island
41.733906	-87.651925	Chicago	Illinois
41.734107	-87.964953	Darien	Illinois
41.734697	-87.58706	Chicago	Illinois
41.734876	-72.688624	Hartford	Connecticut
41.734958	-70.953687	New Bedford	Massachusetts
41.73497	-87.749051	Burbank	Illinois
41.735009	-86.385813	South Bend	Indiana
41.735215	-87.669649	Chicago	Illinois
41.73525	-87.6173	Chicago	Illinois
41.735315	-71.419276	Warwick	Rhode Island
41.735344	-71.478501	Cranston	Rhode Island
41.735454	-87.821139	Justice	Illinois
41.735506	-87.61044	Chicago	Illinois
41.735637	-89.906804		Illinois
41.735679	-87.643208	Chicago	Illinois
41.736105	-87.643879	Chicago	Illinois
41.736347	-87.696764	Chicago	Illinois
41.736383	-88.255633	Aurora	Illinois
41.73654	-87.690486	Chicago	Illinois
41.736756	-87.74456	Burbank	Illinois
41.736794	-87.660889	Chicago	Illinois
41.736989	-87.624841	Chicago	Illinois
41.73729	-87.60128	Chicago	Illinois
41.73731	-87.60118	Chicago	Illinois
41.73733	-87.60125	Chicago	Illinois
41.73733	-87.60126	Chicago	Illinois
41.73734	-87.60131	Chicago	Illinois
41.73735	-87.60128	Chicago	Illinois
41.73735	-87.60131	Chicago	Illinois
41.73735	-87.60138	Chicago	Illinois
41.73737	-87.60141	Chicago	Illinois
41.73738	-87.60139	Chicago	Illinois
